tweet,label,annotator_id
Pierre is owned by the Chinese Communist Party. His Campaign Manager is in the Wikileaks Documents that connect him to the Clinton Child-sex trafficking Enterprise.,1.0,6
"If you are STILL supporting the fascist, you are on the wrong side of history.
Get out while you still can because we will remember EVERYTHING that you did to get us here, and the consequences will be severe. It's no longer a USA issue.",1.0,6
Wake Up Canada - Project 2025 courtesy of Pierre Pollievre and his cronies Canadians deserve better than this hate filled weasel #voteaccordingly,1.0,6
"Fox News will tell you immigrants are hurting the economy, but studies show they contribute more in taxes than they receive in benefits.",1.0,6
"Ontarians remember what a disaster Doug Ford has created for our province and for YOU. Remember how he has cut funding for; education, public health, the environment, tech &amp; research. Scheer is the same and will cut services to YOU the 99%. Vote Liberal or NDP #elxn43 #cdnpoli",1.0,6
"If  is given the opportunity to repeal #C69 it was because  alone decided to keep the only ballot that could make a Tory PM of #Canada, #FPTP.  #NotTrustinJustin #elxn43 #SinghUpSwing #UpRiSingh #simcoenorth #bsom #Orillia",2.0,6
Scheer Lies #460  Scheer is saying that  is talking about a coalition with Singh. This is not true  but it is very likely if a minority is elected so 7/10. Scheer hope's to scare people away from both the Liberals and NDP with this lie. #elxn43  #CPC_HQ,2.0,6
"It is definitely on their agenda. I am 60 and had access to healthcare, including abortion, for my entire adult life. I want every woman to have the same access to healthcare that I did for eternity.  #prochoice  #MyBodyMyChoice  #TeamTrudeau  #elxn43",2.0,6
"Trudeaus West Grey accuser was much younger than first thought  The Buffalo Chronicle #cdnpoli #elxn43
Elon Musk needs to stay out of politics completely.
The Trump Administration is the most SAVAGE administration ever. [fire emoji] [fire emoji]",5.0,6
"Other countries impose tariffs on us all the time, but when we do it, suddenly it’s a problem?",4.0,6
If you are paying tax then you should pay attention to politics too,4.0,6
"My view is that, at this point, in the United States, the Republican Party is more in line with meritocracy and with personal freedom.",5.0,6
"DEI Doug Ford doubles down on Liberal politics with his government vowing to improve and expand DEI in Ontario. While Ontarians struggle with affordability, Doug Ford prioritizes DEI and corporate welfare. Doug ford is as Liberal as they come.",4.0,6
"I avoid politics on here, but I feel the need to clarify when people speak on behalf of Christ whether they're right or left.

This is expressly NOT a Christian ideal.  The Old Testament laws are clear that God takes it personally when we are unkind to foreigners in our land.",3.0,6
"Communism was the regime for the privileged elite, capitalism the creed for the common man.",4.0,6
"Trudeaus Liberals Edge Ahead Before Monday Election, Poll Shows #cdnpoli #elxn43 #canadavotes2019 #electioncanada",2.0,6
"Cutting out meat will not save the environment 

Only 9% of all greenhouse gasses are from agriculture and less than half of those are from meat

Meat has nothing to do with climate change",3.0,6
"Since Target has rolled back its DEI initiatives—which impacts veterans, women, minorities, Black people, LGBTQ+ individuals, and religious groups—they need to face the consequences financially. The boycott should start with Target and everyone else will get the message.",2.0,6
Justin Trudeau is so embarrassing. He is like the snitch in high school that nobody wants to associate with. Canadians are going to suffer for these retaliatory tarrifs and that’s all he wants.,4.0,6
". using the 5 D's of DodgeBall: Dodge, dip, duck, dive, and dodge. It's not working. s see him as a sanctimonious fraud!  Two more days, Two more days, Two more days, Two more days, Two more days, Two more days, Two more days, Two more days,  #elxn43 #CdnPoli",4.0,6
"My baby was taken by the vaccines that lowered his immune system.
The relationship between Canada and the United States is broken. We now view them as the enemy.",4.0,6
"Some government websites have gone dark.

Climate change is being removed from government sites.

Nonpolitical workers are being fired from government jobs.

Americans are being cut off from information.

This is what authoritarianism looks like.",1.0,6
Trump is angry about Bishop Budde’s sermon. She didn’t say anything that scripture doesn’t support. His so called “Christian values” party should tell him sit down somewhere & stop tweeting about her. A Christian getting angry about a call to compassion & mercy is - unchristian.,2.0,6
"Christianity is not niceianity or churchianity.

Christianity is not nice, inclusive, or seeker friendly.

Christianity is sacrifice, suffering, and blooming difficult.",3.0,6
"Keep up the great work Bernier. Our paid for media has got your back. We could not defeat Scheer without your help! #MaximeTrudeau thank you!   #elxn43 #PPC2019 #PPC2019AllTheWay #PPCmajority #TrudeauWorstPM #TrudeauCorruption #PPCpurge
Why do we even give importance to this nonsense of #51State! We are #proudcanadians in a beautiful country that gives us everything !Americans envy us for our Free Medicare let them be Canadians and escape !
Wait a minute.  told me that violence was a gun issue. How could it be possible that assault is happening without a firearm present?  Male on female violence without a gun? Unbelievable.  #TriggerChange #cdnpoli #elxn43 #guns #TrudeauMustGo
We need to tax vacant homes and stop landlords from hoarding properties while people sleep on the streets!",4.0,6
"Tariffs stop other nations from flooding our markets with cheap, low-quality goods.",4.0,6
"Immigrants make this country great. Stop the fear-mongering and embrace humane immigration policies!
Pierre Pollievre vows to make common sense common again in Canada",4.0,6
"I'm saying it.  Don't care.

Screw ALL",3.0,6
PRO- LIFERS,2.0,6
", DESIMPS, and any so called",4.0,6
Christian Conservative,3.0,6
"out there.  MAGA sees you trying to take credit for these wins OUR PRESIDENT got for US.  

And I still see you clowns bitching that it's not good enough.",2.0,6
"All the my body my choice people are pro mandatory vaccine schedule. Weird.
Immigrants aren’t coming to ‘take your jobs.’ They’re filling labor shortages in industries Americans aren’t applying for!
#TeamGould is heading to join #TeamTrudeau in Milton! Theres still time to sign up to help on Election Day! #Elxn43",4.0,6
"That's not what saving lives means. I'm prochoice, but last trimester abortions are monstrous, and that man is a killer.",4.0,6
Why is this arrogance ok with 30%+ of Canadians? I dont get it. #elxn43,4.0,6
"If you think tariffs hurt consumers, wait until you see what an economy with no industry looks like.",4.0,6
"If you need a whole month to celebrate who you sleep with, maybe it’s not about 'equality' anymore.",4.0,6
"If *Trudeau* had done this, his campaign would be all but over. #CPC / #Scheer supporters, however, **couldn't care less.**   #ConservativeHypocrisy #StopScheer #KinsellaGate #elxn43",2.0,6
"Don’t mess with Canada. We have what the world wants and will sell to those who do.
I dont want to dream big I want reality. Aho! #ChooseForward #Indigenous #BC #climatestrikecanada #MotherEarth #elxn43",2.0,6
"Cite one policy measure specific to Trudeau's last 4 years of government that directly increased GDP or employment. You can't. The prevailing economic orthodoxy, monetarism, which predates Trudeau, does not allow for it. He's not even a tax and spend Liberal. #cdnpoli #elxn43",4.0,6
"Pierre Pollievre mocks this reporter as he asks silly questions and destroys him in the process [apple emoji]
I’m definitely pro choice but it gets too a point. Saying she should abort a almost 6 month old baby because of a man doing something is actually disgusting Broken homes only happen if allow them ! I grew up with living with my mom only and I never knew it was so “wrong” or weird
Unless Canada gets a leader like Javier Gerardo Milei and Donald J Trump willing to really change the way our system works and gets rid of all the useless and unnecessary spending how can you blame Canadians.  I hope @PierrePoilievre can but i doubt it.",4.0,6
"President Trump asked Canada to CLOSE the Border to STOP the Drug and Human Trafficking. 

BOTH Leaders, Trudeau and Pierre, are OWNED by the Chinese Communist Party…BOTH are connected to the Wikileaks Clinton Human Trafficking Enterprise. 

THIS is why we’ll have a Trade War.",4.0,6
"Your girl left you? GOOD.
You probably deserved it because you're an average loser like most.",3.0,6
"I need to get up-to-speed on Ontario politics. Is Doug a shoe-in?  Or does he have a battle ahead?
A woman was indicted today for prescribing an abortion pill to a teen. INDICTED. Yet you pro lifers are mostly Christian that would’ve judged said teen for getting pregnant young. FUCK OFF.",2.0,6
"January, 2024. Rachel Maddow announces that MSNBC will not air Trump speeches because her network can't air untrue news. 

Was this an attempt at ELECTION INTERFERENCE ?",4.0,6
What is the right age to start teaching your kid about gun safety/ how to shoot?,5.0,6
Canadians deserve a better government that CARE about people &amp; care about justice. Don't support,2.0,6
